index,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_TOTAL,P_0A2,P_3A5,POB65_MAS,GRAPROES,PROM_HNV,VIVTOT,PRO_OCUP_C,PROM_OCUP,VPH_PC,PNACOE
8021,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8604,15,32,3,*,0,9,1.64,10,1.27,4,*,6
8022,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8604,16,6,*,*,*,*,*,2,*,*,*,*
8023,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8604,17,0,0,0,0,0,0,0,0,0,0,0
8024,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8604,18,16,0,*,4,7.67,3.33,7,0.80,2.67,*,5
8025,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8604,19,4,*,*,*,*,*,1,*,*,*,*
8026,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8604,20,22,*,0,*,7.20,2.71,5,1.47,4.40,*,5
8027,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8604,21,25,*,*,*,5.21,1.70,9,0.86,3.13,3,15
8028,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8604,22,30,*,3,*,4.50,4,10,1.50,3.75,0,*
8029,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8604,23,80,*,5,*,8.29,2.75,33,1.19,3.08,8,54
8030,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8604,24,0,0,0,0,0,0,0,0,0,0,0
8031,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8604,25,15,0,0,*,8,3.17,6,1.07,3.75,*,0
8032,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8604,26,0,0,0,0,0,0,0,0,0,0,0
8033,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8604,27,0,0,0,0,0,0,0,0,0,0,0
8034,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8604,28,36,5,3,*,6.29,2.89,15,1.80,3.27,3,12
8035,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8604,29,0,0,0,0,0,0,2,0,0,0,0
8036,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8604,30,11,*,0,0,5.57,1.67,4,1.38,3.67,0,6
8038,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,1,34,*,*,0,6.19,1.80,20,1.55,3.09,*,26
8039,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,2,25,*,*,4,8,2.56,14,0.93,2.78,*,8
8040,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,3,40,*,3,4,6.77,3.76,13,0.93,3.33,3,16
8041,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,4,13,*,*,*,9.10,0.60,10,0.81,3.25,3,4
8042,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,5,29,3,*,3,8.15,2,15,1.26,4.14,0,12
8043,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,6,35,*,4,*,7.09,2.64,11,1.52,4.38,*,19
8044,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,7,52,4,*,4,8.60,1.90,29,1.02,3.25,4,23
8045,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,8,26,*,*,5,7.45,2.78,12,0.81,2.60,3,10
8046,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,9,7,*,0,0,8.67,1.33,8,0.78,2.33,0,*
8047,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,10,37,*,4,3,7.20,3.25,15,1.48,4.11,*,14
8048,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,11,50,*,8,*,8.06,2.05,22,1.11,3.33,4,15
8049,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,12,36,*,3,3,6.79,3.11,18,1.24,3.27,*,25
8050,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,13,30,*,*,*,8.50,2.85,11,0.73,3,6,11
8051,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,14,29,3,*,3,8.25,2.07,8,1.12,4.14,*,10
8052,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,15,8,0,0,*,9,2,4,0.53,2.67,*,6
8053,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,16,40,*,5,0,8.46,1.41,16,1.43,3.64,4,17
8054,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,17,29,0,*,0,7.17,1.73,11,1.12,3.63,3,13
8055,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,18,18,0,0,7,6.33,3.88,11,0.58,2.25,*,6
8056,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,19,26,*,*,*,8.67,2.14,9,1.24,4.33,*,8
8057,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,21,47,3,*,3,6.52,3.33,23,1.24,2.47,0,21
8058,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,22,23,0,*,3,7.38,2.83,15,0.85,1.92,0,11
8059,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,23,0,0,0,0,0,0,0,0,0,0,0
8060,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,24,25,0,0,5,7.75,2.73,16,0.64,2.78,*,8
8061,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,25,15,0,*,0,6.60,3.83,5,0.88,3,0,6
8062,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,26,4,*,*,*,*,*,2,*,*,*,*
8063,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,29,18,*,0,*,5.46,2.83,17,0.95,2.57,0,6
8064,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,30,43,4,*,3,6.11,2.25,20,0.97,2.26,*,12
8065,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,31,28,*,3,*,9,2.36,11,0.89,2.80,*,8
8066,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,32,23,0,0,*,8.50,2.73,26,0.82,2.56,0,10
8067,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,33,24,*,*,4,3.83,2.80,7,1.50,4,0,13
8068,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,34,15,*,0,0,7.64,1.25,5,1.36,3,0,4
8069,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,35,11,*,0,0,7.50,2.50,4,0.92,3.67,0,*
8070,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,36,1,*,*,*,*,*,1,*,*,*,*
8071,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,37,6,0,0,*,9,2.33,5,0.45,1.50,*,3
8072,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,38,22,*,*,0,7.08,1.25,9,0.95,3.67,*,10
8073,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,39,0,0,0,0,0,0,0,0,0,0,0
8074,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,40,0,0,0,0,0,0,1,0,0,0,0
8075,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,41,30,3,*,8,4.50,2.42,16,0.91,2.73,*,13
8076,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,42,4,*,*,*,*,*,1,*,*,*,*
8077,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8619,43,16,*,3,0,6.88,4,6,1.78,3.20,*,4
8079,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,1,48,*,*,*,6.74,2.18,36,1.07,3.20,*,20
8080,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,2,19,0,0,5,3.67,5,16,0.79,1.36,*,12
8081,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,3,44,3,*,7,6.94,3.82,20,0.94,2.75,*,18
8082,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,4,44,3,*,3,6.37,2.38,21,0.63,2.20,3,19
8083,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,5,32,*,*,6,7.16,2.67,55,1,2.91,3,18
8084,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,6,70,5,5,0,6.39,1.85,27,1.46,4.12,3,45
8085,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,7,33,*,0,*,6.36,2.42,17,0.89,3.30,3,12
8086,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,9,44,0,3,4,8.32,3.19,26,0.94,2.75,*,11
8087,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,10,39,0,*,*,5.65,1.79,22,0.89,2.60,0,17
8088,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,11,34,*,3,*,8.58,1.79,11,1.14,4.25,*,19
8089,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,12,15,0,*,*,5.75,3.40,5,1.15,3.75,*,*
8090,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,13,0,0,0,0,0,0,0,0,0,0,0
8091,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,14,16,*,*,0,5.18,2.25,12,1.07,2,0,7
8092,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,15,38,*,3,*,7.42,2.83,13,1.06,3.80,*,18
8093,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,16,26,0,*,*,6.75,4.25,30,0.70,2,0,8
8094,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,17,0,0,0,0,0,0,1,0,0,0,0
8095,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,18,0,0,0,0,0,0,0,0,0,0,0
8096,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,19,0,0,0,0,0,0,1,0,0,0,0
8097,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,20,0,0,0,0,0,0,0,0,0,0,0
8098,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,21,52,3,5,*,6.27,2.13,20,1.24,3.25,*,23
8099,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,23,44,5,*,3,7.22,2.15,24,1.05,2.59,0,12
8100,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,24,2,*,*,*,*,*,2,*,*,*,*
8101,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8623,25,130,6,5,17,7.61,3.02,75,0.88,2.10,5,57
8103,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8854,1,0,0,0,0,0,0,0,0,0,0,0
8104,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8854,2,0,0,0,0,0,0,0,0,0,0,0
8105,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8854,3,0,0,0,0,0,0,0,0,0,0,0
8107,Ensenada,935,Lazaro Cardenas (Valle de la Trinidad),8869,1,0,0,0,0,0,0,1,0,0,0,0
8110,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,1,78,5,7,0,8.40,2.12,21,1.23,3.38,*,33
8111,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,2,14,0,3,*,5.22,3.67,6,1.56,3.50,0,11
8112,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,3,0,0,0,0,0,0,0,0,0,0,0
8113,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,4,5,*,*,*,*,*,2,*,*,*,*
8114,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,5,5,*,*,*,*,*,2,*,*,*,*
8115,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,6,14,3,0,0,9.13,2,3,1.56,4.67,0,4
8116,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,7,26,*,*,*,8.41,1.57,9,1.63,3.71,0,16
8117,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,8,14,0,*,0,12.11,1.75,5,0.93,3.50,*,3
8118,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,9,9,0,*,0,5.86,1.67,8,1.50,3,0,4
8119,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,10,19,*,*,0,7.27,1.71,6,1.58,3.80,0,8
8120,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,11,8,*,0,*,11,1.33,6,1,2.67,0,3
8121,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,12,47,3,0,*,6,2.53,10,1.88,5.22,*,17
8122,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,13,31,*,*,4,7.05,2.80,14,0.82,2.82,*,14
8123,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,14,65,7,8,0,7.12,1.74,16,1.48,4.33,*,36
8124,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,15,23,*,*,0,8,2.27,9,1.15,3.29,3,8
8125,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,16,4,*,*,*,*,*,1,*,*,*,*
8126,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,17,3,*,*,*,*,*,1,*,*,*,*
8127,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,18,12,*,*,*,7,1.60,5,1.33,4,0,6
8128,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,19,5,*,*,*,*,*,1,*,*,*,*
8129,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,20,0,0,0,0,0,0,1,0,0,0,0
8130,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,21,6,*,*,*,*,*,5,*,*,*,*
8131,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,22,50,5,3,*,8.41,2.26,15,1.25,3.57,*,20
8132,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,23,8,*,*,*,*,*,9,*,*,*,*
8133,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,24,7,*,*,*,*,*,2,*,*,*,*
8134,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,26,11,0,*,0,10.44,1.17,6,0.79,2.75,*,5
8135,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,27,14,0,0,*,6.45,2,4,2,3.50,0,5
8136,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,28,27,*,0,0,7.40,1,10,0.75,3,0,13
8137,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,29,27,*,3,0,7.06,2.33,9,1.50,3.38,*,15
8138,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,30,18,3,*,0,8.09,2.80,9,1.29,3,0,7
8139,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,31,2,*,*,*,*,*,2,*,*,*,*
8140,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,32,20,3,*,*,6.46,2.14,8,1.11,2.86,*,10
8141,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,33,1,*,*,*,*,*,4,*,*,*,*
8142,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,34,44,4,5,5,5.92,3.50,13,1.42,4,*,22
8143,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,35,15,0,0,*,8.75,2.71,10,0.88,3,*,8
8144,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,37,29,*,4,0,8.88,1.78,9,1.26,3.63,0,9
8145,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,38,0,0,0,0,0,0,0,0,0,0,0
8146,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,39,12,0,0,3,6.36,2.50,3,1.09,4,*,9
8147,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,40,21,*,3,0,9.22,2.40,6,1.50,5.25,0,*
8148,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,41,3,*,*,*,*,*,4,*,*,*,*
8149,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,42,0,0,0,0,0,0,1,0,0,0,0
8150,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,43,0,0,0,0,0,0,0,0,0,0,0
8151,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,44,4,*,*,*,*,*,1,*,*,*,*
8152,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,46,6,*,0,*,6,3,3,0.55,2,0,3
8153,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,47,0,0,0,0,0,0,1,0,0,0,0
8154,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,48,0,0,0,0,0,0,0,0,0,0,0
8155,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,49,0,0,0,0,0,0,0,0,0,0,0
8156,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,50,8,*,*,*,*,*,3,*,*,*,*
8157,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,51,2,*,*,*,*,*,2,*,*,*,*
8158,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,52,13,*,0,0,6.33,2.67,6,1.30,2.60,3,10
8159,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,53,5,*,*,*,*,*,2,*,*,*,*
8160,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,54,16,*,0,0,8.46,2.25,7,1.07,2.67,0,7
8161,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,55,11,*,*,0,8.40,1.75,5,1.38,3.67,*,5
8162,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,56,19,*,*,*,5.07,2.75,8,1.46,2.71,0,7
8163,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,57,0,0,0,0,0,0,1,0,0,0,0
8164,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,58,52,4,*,0,9.20,2.20,13,1.44,4.73,3,22
8165,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,59,8,0,*,0,8.40,1.50,5,1.14,2,0,3
8166,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,60,6,*,*,*,*,*,3,*,*,*,*
8167,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,61,10,*,*,*,*,*,2,*,*,*,*
8168,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,62,82,7,5,3,6.54,1.96,23,1.61,3.73,*,47
8169,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,63,7,*,0,0,9.20,4,4,1.17,2.33,*,4
8170,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,64,17,*,*,*,7.58,1.86,7,1.21,2.83,0,9
8171,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1132,65,2,*,*,*,*,*,2,*,*,*,*
8173,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1289,1,85,3,3,3,6.29,1.90,26,1.52,3.86,*,47
8174,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1289,2,49,4,4,*,5.18,2.65,16,1.48,3.77,*,22
8175,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1289,3,88,10,4,*,6.50,2.66,24,1.66,4.40,4,36
8176,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1289,4,39,3,*,0,5.88,2.42,12,1.30,3.25,3,16
8177,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1289,5,101,7,11,*,6.31,2.33,33,1.80,3.74,*,59
8178,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1289,6,101,6,8,*,7,1.79,29,1.38,3.74,3,48
8179,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1289,7,66,3,4,*,5.58,2.65,19,1.47,3.47,0,33
8180,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1289,8,115,10,13,4,5.94,2.64,30,1.47,4.11,0,52
8181,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1289,9,46,*,4,0,6.32,3,11,1.70,4.18,*,23
8182,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1289,10,28,3,*,0,6.25,1.67,7,1.56,4.67,*,13
8184,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1698,1,31,*,4,0,7.21,1.75,11,1.35,3.10,0,16
8185,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1698,2,17,0,*,*,6.09,1.83,5,1.89,3.40,0,8
8186,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1698,3,65,4,6,7,6.18,2.85,23,1.86,4.06,0,42
8187,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1698,4,35,3,*,*,5.80,1.92,15,1.40,3.18,0,11
8188,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1698,5,28,*,3,*,6.21,2.43,12,1.47,3.50,0,9
8189,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1698,6,100,9,7,*,6.25,2.60,25,1.71,4.35,0,61
8190,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1698,7,20,3,3,*,5.91,3.33,5,1.43,4,0,14
8191,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1698,8,4,*,*,*,*,*,5,*,*,*,*
8192,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1698,9,9,*,0,*,9.50,1,3,1.13,3,*,*
8194,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1772,1,26,*,4,0,6.29,1.80,10,2.17,4.33,0,21
8195,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1772,2,18,*,*,0,7.30,2.13,5,1.20,4.50,*,8
8196,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1772,3,8,0,0,0,5,5,3,1.14,2.67,*,6
8198,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1787,1,9,*,*,*,*,*,2,*,*,*,*
8199,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1787,2,4,*,*,*,*,*,1,*,*,*,*
8200,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1787,3,23,*,5,0,6.33,2.29,6,2.09,3.83,0,18
8201,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1787,4,8,*,*,0,9.60,1.33,5,1.33,2.67,0,*
8202,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1787,5,7,*,*,*,*,*,2,*,*,*,*
8203,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1787,6,10,*,0,*,8.60,0.75,4,1.25,2.50,0,3
8204,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1787,7,5,*,*,*,*,*,2,*,*,*,*
8205,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1787,800,6,0,0,0,9.83,1.50,3,0.67,2,*,5
8207,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1791,1,9,0,*,*,8.83,3,4,0.69,2.25,*,*
8209,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),1804,1,66,5,8,*,6.25,2.82,15,2.13,4.71,*,35
8211,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),2272,1,5,*,*,*,*,*,4,*,*,*,*
8212,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),2272,2,0,0,0,0,0,0,1,0,0,0,0
8214,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,1,100,6,8,3,7.75,2.03,25,1.12,4.35,4,39
8215,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,2,97,6,4,*,8.07,2.23,32,1.21,3.73,11,43
8216,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,3,62,5,4,7,7.43,2.53,27,0.85,3.10,*,31
8217,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,4,127,8,10,*,7.99,2.68,33,1.25,3.97,8,54
8218,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,5,129,10,8,11,7.28,2.18,41,1.25,3.31,8,58
8219,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,6,88,5,4,7,9.16,2.38,42,1.01,2.15,13,33
8220,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,7,0,0,0,0,0,0,0,0,0,0,0
8221,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,8,45,4,*,*,7.62,2.88,16,1.07,3,3,25
8222,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,9,33,*,*,*,7.27,2.64,15,1,3.30,*,21
8223,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,10,26,*,0,*,6.68,2.33,14,0.79,2.36,*,13
8224,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,11,47,*,6,*,8.33,2.29,14,1.24,3.62,3,19
8225,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,12,72,7,5,8,7.26,2.74,24,1.11,3.60,5,24
8226,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,13,152,15,13,*,7.55,2.15,49,1.35,3.38,13,49
8227,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,14,137,6,13,*,7.22,2.22,44,1.51,3.91,10,48
8228,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,15,1,*,*,*,*,*,1,*,*,*,*
8229,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,16,108,9,10,4,7.70,2.11,35,1.35,3.38,*,48
8230,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,17,72,5,3,*,7.83,2.61,23,1.20,3.13,7,29
8231,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,18,0,0,0,0,0,0,0,0,0,0,0
8232,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,19,105,*,*,5,7.95,2.12,34,1.04,3.28,7,49
8233,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,20,73,3,*,6,7.96,2.40,25,1.11,3.17,8,42
8234,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,21,92,3,5,3,7.51,2.81,31,0.96,3.41,8,43
8235,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,22,82,5,3,3,8.58,2.21,27,1.11,3.42,5,34
8236,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,23,88,7,4,*,7.93,3.03,20,1.21,4.40,9,34
8237,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,25,64,7,7,*,8.28,3.33,17,1.73,5.33,3,26
8238,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,26,43,0,*,*,9.41,1.67,15,1.19,3.31,5,24
8239,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,27,66,5,3,0,7,2.08,13,1.57,5.08,*,36
8240,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,28,125,5,9,3,7.19,1.89,43,1.25,3.68,7,41
8241,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,29,53,*,6,*,7.97,2.05,16,1.36,4.08,4,19
8242,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,30,81,5,6,3,8.77,1.90,27,1.03,3.38,6,28
8243,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,31,60,*,*,*,6.76,2.88,15,1.20,4,5,31
8244,Ensenada,2183,Rancho Canon Buena Vista (El Zorrillo),8500,32,102,5,5,6,7.63,1.82,37,1.05,3.09,6,41
